Project ID,Project Name,IM Group,Character Count
833393,PCCC : PCC Wellness Community Center (MAIN) : PCC Walk-In Wellness Center at West Suburban Medical Center,C19-PCCC : PCC Wellness Community Center (MAIN) : PCC Walk-In Wellness Center at West Suburban Medical Center,109
199967,PCHA : Altos Pediatric Associates,C19-PCHA : Altos Pediatric Associates,37
645257,PCHA : Lucile Packard Children's Hospital (MAIN) : Byers Eye Institute,C19-PCHA : Lucile Packard Children's Hospital (MAIN) : Byers Eye Institute,74
645251,PCHA : Lucile Packard Children's Hospital (MAIN) : CPMC,C19-PCHA : Lucile Packard Children's Hospital (MAIN) : CPMC,59
645256,PCHA : Lucile Packard Children's Hospital (MAIN) : South Bay,C19-PCHA : Lucile Packard Children's Hospital (MAIN) : South Bay,64
681679,PCHA : Lucile Packard Children's Hospital (MAIN) : Stanford Children's Health Specialty Services - Walnut Creek,C19-PCHA : Lucile Packard Children's Hospital (MAIN) : Stanford Children's Health Specialty Services - Walnut Creek,115
160869,PCHA : Lucile Packard Children's Hospital (MAIN) : Stanford Hospital,C19-PCHA : Lucile Packard Children's Hospital (MAIN) : Stanford Hospital,72
645255,PCHA : Lucile Packard Children's Hospital (MAIN) : Sunnyvale,C19-PCHA : Lucile Packard Children's Hospital (MAIN) : Sunnyvale,64
770491,PCHA : Lucile Packard Children's Hospital CVICU,C19-PCHA : Lucile Packard Children's Hospital CVICU,51
179330,PCHA : Pediatric Associates,C19-PCHA : Pediatric Associates,31
811853,PCHA : Stanford Children's Health Specialty Services – Monterey,C19-PCHA : Stanford Children's Health Specialty Services – Monterey,67
111835,PCHA : Stanford Children's Neurology (MAIN) : Diablo Valley,C19-PCHA : Stanford Children's Neurology (MAIN) : Diablo Valley,63
111834,PCHA : Stanford Children's Neurology (MAIN) : Emeryville,C19-PCHA : Stanford Children's Neurology (MAIN) : Emeryville,60
107700,PCHC : Premier Community Healthcare Group (MAIN) : Dade City Family Health Center,C19-PCHC : Premier Community Healthcare Group (MAIN) : Dade City Family Health Center,85
105247,PCHC : Premier Community Healthcare Group (MAIN) : Hudson Family Health Center,C19-PCHC : Premier Community Healthcare Group (MAIN) : Hudson Family Health Center,82
386063,PCHC : Premier Community Healthcare Group (MAIN) : New Port Richey Family Health Center,C19-PCHC : Premier Community Healthcare Group (MAIN) : New Port Richey Family Health Center,91
386062,PCHC : Premier Community Healthcare Group (MAIN) : Women's Health Center,C19-PCHC : Premier Community Healthcare Group (MAIN) : Women's Health Center,76
129452,PCHC : Premier Community Healthcare Group (MAIN) : Zephyrhills Family Health Center,C19-PCHC : Premier Community Healthcare Group (MAIN) : Zephyrhills Family Health Center,87
16395,PDG : Peraza Dermatology,C19-PDG : Peraza Dermatology,28
32143,PDG : Peraza Dermatology(Mount Ascutney),C19-PDG : Peraza Dermatology(Mount Ascutney),44
16833,PEG : Hunterdon Medical Center,C19-PEG : Hunterdon Medical Center,34
572941,"PEHA : TS-Mater Misericordiae Hospital, Mackay","C19-PEHA : TS-Mater Misericordiae Hospital, Mackay",50
527845,PENN : Andrews Patel Heme/Onc,C19-PENN : Andrews Patel Heme/Onc,33
181814,PENN : Hope Drive Clinic,C19-PENN : Hope Drive Clinic,28
181002,PENN : ICU Inpatient Cardiology,C19-PENN : ICU Inpatient Cardiology,35
811851,PENN : Internal Medicine - Lime Spring,C19-PENN : Internal Medicine - Lime Spring,42
561680,PENN : Lime Spring Outpatient Center,C19-PENN : Lime Spring Outpatient Center,40
575195,PENN : Penn State Children's Hospital- Adolescent Medicine,C19-PENN : Penn State Children's Hospital- Adolescent Medicine,62
677134,PENN : Penn State Children's Hospital- Allergy,C19-PENN : Penn State Children's Hospital- Allergy,50
575091,PENN : Penn State Children's Hospital- Cardiology,C19-PENN : Penn State Children's Hospital- Cardiology,53
575194,PENN : Penn State Children's Hospital- Critical Care,C19-PENN : Penn State Children's Hospital- Critical Care,56
575193,PENN : Penn State Children's Hospital- Endocrinology,C19-PENN : Penn State Children's Hospital- Endocrinology,56
575197,PENN : Penn State Children's Hospital- Gastroenterology,C19-PENN : Penn State Children's Hospital- Gastroenterology,59
575198,PENN : Penn State Children's Hospital- Genetics,C19-PENN : Penn State Children's Hospital- Genetics,51
575201,PENN : Penn State Children's Hospital- Hematology Oncology,C19-PENN : Penn State Children's Hospital- Hematology Oncology,62
376915,PENN : Penn State Health (MAIN) : Pediatric Pulmonology - Outpatient Clinic,C19-PENN : Penn State Health (MAIN) : Pediatric Pulmonology - Outpatient Clinic,79
376914,PENN : Penn State Health (MAIN) : Sleep Research and Treatment Center,C19-PENN : Penn State Health (MAIN) : Sleep Research and Treatment Center,73
430606,PENN : Penn State Health Adult Bone and Joint Clinic,C19-PENN : Penn State Health Adult Bone and Joint Clinic,56
423362,PENN : Penn State Health Dermatology (MAIN) : Harrisburg Office,C19-PENN : Penn State Health Dermatology (MAIN) : Harrisburg Office,67
423361,PENN : Penn State Health Dermatology (MAIN) : Hershey Office,C19-PENN : Penn State Health Dermatology (MAIN) : Hershey Office,64
424599,PENN : Penn State Health General Internal Medicine (MAIN) : Internal Medicine East,C19-PENN : Penn State Health General Internal Medicine (MAIN) : Internal Medicine East,86
424600,PENN : Penn State Health General Internal Medicine (MAIN) : Internal Medicine West,C19-PENN : Penn State Health General Internal Medicine (MAIN) : Internal Medicine West,86
424601,PENN : Penn State Health General Internal Medicine (MAIN) : Mechanicsburg,C19-PENN : Penn State Health General Internal Medicine (MAIN) : Mechanicsburg,77
600384,PENN : Penn State Health Medical Group - Benner Pike - Dermatology,C19-PENN : Penn State Health Medical Group - Benner Pike - Dermatology,70
600385,PENN : Penn State Health Medical Group - Camp Hill Specialties - Dermatology,C19-PENN : Penn State Health Medical Group - Camp Hill Specialties - Dermatology,80
600387,PENN : Penn State Health Medical Group - Nyes Road Specialties - Dermatology,C19-PENN : Penn State Health Medical Group - Nyes Road Specialties - Dermatology,80
406982,PENN : Penn State Health St. Joseph Cancer Center,C19-PENN : Penn State Health St. Joseph Cancer Center,53
698826,PENN : Penn State OB/GYN (MAIN) : Hope Drive Office,C19-PENN : Penn State OB/GYN (MAIN) : Hope Drive Office,55
698827,PENN : Penn State OB/GYN (MAIN) : Market Street Office,C19-PENN : Penn State OB/GYN (MAIN) : Market Street Office,58
698824,PENN : Penn State OB/GYN (MAIN) : Nyes Road Office,C19-PENN : Penn State OB/GYN (MAIN) : Nyes Road Office,54
665040,PENN : St. Joseph Medical Group- Bernville Road - Neurology,C19-PENN : St. Joseph Medical Group- Bernville Road - Neurology,63
479451,PENN : St. Joseph Medical Group- Bernville Road - Orthopedic,C19-PENN : St. Joseph Medical Group- Bernville Road - Orthopedic,64
665039,PENN : St. Joseph Medical Group- Bernville Road- General Surgery,C19-PENN : St. Joseph Medical Group- Bernville Road- General Surgery,68
554094,PENN : St. Joseph Medical Group- Perkiomen Avenue - Orthopedic,C19-PENN : St. Joseph Medical Group- Perkiomen Avenue - Orthopedic,66
133167,PENT : Pediatric Ear Nose and Throat of Atlanta (MAIN) : Alpharetta Office,C19-PENT : Pediatric Ear Nose and Throat of Atlanta (MAIN) : Alpharetta Office,78
133166,PENT : Pediatric Ear Nose and Throat of Atlanta (MAIN) : Atlanta-Scottish Rite,C19-PENT : Pediatric Ear Nose and Throat of Atlanta (MAIN) : Atlanta-Scottish Rite,82
133171,PENT : Pediatric Ear Nose and Throat of Atlanta (MAIN) : Cumming Office,C19-PENT : Pediatric Ear Nose and Throat of Atlanta (MAIN) : Cumming Office,75
133172,PENT : Pediatric Ear Nose and Throat of Atlanta (MAIN) : Duluth Office,C19-PENT : Pediatric Ear Nose and Throat of Atlanta (MAIN) : Duluth Office,74
133170,PENT : Pediatric Ear Nose and Throat of Atlanta (MAIN) : East Cobb Office,C19-PENT : Pediatric Ear Nose and Throat of Atlanta (MAIN) : East Cobb Office,77
133169,PENT : Pediatric Ear Nose and Throat of Atlanta (MAIN) : Fayetteville Office,C19-PENT : Pediatric Ear Nose and Throat of Atlanta (MAIN) : Fayetteville Office,80
133168,PENT : Pediatric Ear Nose and Throat of Atlanta (MAIN) : Marietta Office,C19-PENT : Pediatric Ear Nose and Throat of Atlanta (MAIN) : Marietta Office,76
830093,PEPI : Parkview DeKalb,C19-PEPI : Parkview DeKalb,26
821075,PEPI : Parkview Huntington Hospital,C19-PEPI : Parkview Huntington Hospital,39
830097,PEPI : Parkview LaGrange,C19-PEPI : Parkview LaGrange,28
821076,PEPI : Parkview Noble Hospital,C19-PEPI : Parkview Noble Hospital,34
830096,PEPI : Parkview Wabash,C19-PEPI : Parkview Wabash,26
830094,PEPI : Parkview Warsaw,C19-PEPI : Parkview Warsaw,26
821079,PEPI : Parkview Whitley Hospital,C19-PEPI : Parkview Whitley Hospital,36
427086,PES : LeBonheur Childrens Hospital,C19-PES : LeBonheur Childrens Hospital,38
172833,PFH : TS-Peachford Hospital,C19-PFH : TS-Peachford Hospital,31
178724,PHCD : Petaluma Valley Hospital,C19-PHCD : Petaluma Valley Hospital,35
142226,PHCI : Primary Health Care (MAIN) : Bery Engebretsen Clinic,C19-PHCI : Primary Health Care (MAIN) : Bery Engebretsen Clinic,63
142224,PHCI : Primary Health Care (MAIN) : East Side Clinic,C19-PHCI : Primary Health Care (MAIN) : East Side Clinic,56
135187,PHCI : Primary Health Care (MAIN) : Marshalltown,C19-PHCI : Primary Health Care (MAIN) : Marshalltown,52
142225,PHCI : Primary Health Care (MAIN) : University Clinic,C19-PHCI : Primary Health Care (MAIN) : University Clinic,57
17018,PHCS : Presbyterian Hospital,C19-PHCS : Presbyterian Hospital,32
16737,PHCS : Presbyterian Kaseman Hospital,C19-PHCS : Presbyterian Kaseman Hospital,40
17017,PHCS : Presbyterian Rust Medical Center,C19-PHCS : Presbyterian Rust Medical Center,43
400817,PHCS : Presbyterian Santa Fe Medical Center,C19-PHCS : Presbyterian Santa Fe Medical Center,47
736844,PHCS : PresNow Coors,C19-PHCS : PresNow Coors,24
568033,PHCS : Standalone ED Paseo,C19-PHCS : Standalone ED Paseo,30
588680,PHCS : TS-Presbyterian Espanola Hospital,C19-PHCS : TS-Presbyterian Espanola Hospital,44
16828,PHI : Piedmont Atlanta Hospital,C19-PHI : Piedmont Atlanta Hospital,35
16827,PHI : Piedmont Heart - Cardiology (MAIN) : Atlanta,C19-PHI : Piedmont Heart - Cardiology (MAIN) : Atlanta,54
177936,PHI : Piedmont Heart - Cardiology (MAIN) : Fayetteville,C19-PHI : Piedmont Heart - Cardiology (MAIN) : Fayetteville,59
177937,PHI : Piedmont Heart - Cardiology (MAIN) : Newnan,C19-PHI : Piedmont Heart - Cardiology (MAIN) : Newnan,53
532075,PHI : PPG Athens Neurosurgery,C19-PHI : PPG Athens Neurosurgery,33
16919,PHI : PPG Atlanta Urology,C19-PHI : PPG Atlanta Urology,29
138665,PHI : PPG Breast Specialty Surgery at Henry,C19-PHI : PPG Breast Specialty Surgery at Henry,47
525237,PHI : PPG Piedmont Brain Tumor Center,C19-PHI : PPG Piedmont Brain Tumor Center,41
501004,PHI : PPG Roswell,C19-PHI : PPG Roswell,21
501005,PHI : PPG Towne Lake,C19-PHI : PPG Towne Lake,24
553377,PHMG : 87th Ave - OB/GYN,C19-PHMG : 87th Ave - OB/GYN,28
138689,PHMG : 87th Ave - Regional Cancer Center,C19-PHMG : 87th Ave - Regional Cancer Center,44
138692,PHMG : 87th Avenue - Family Medicine,C19-PHMG : 87th Avenue - Family Medicine,40
202548,PHMG : 87th Avenue - Nephrology,C19-PHMG : 87th Avenue - Nephrology,35
138688,PHMG : 87th Avenue - Neurology,C19-PHMG : 87th Avenue - Neurology,34
423770,PHMG : Barger - Pediatrics,C19-PHMG : Barger - Pediatrics,30
334816,PHMG : Barger - Senior Health,C19-PHMG : Barger - Senior Health,33
505141,PHMG : Bellingham - Neurology,C19-PHMG : Bellingham - Neurology,33
505142,PHMG : Bellingham - Pulmonology,C19-PHMG : Bellingham - Pulmonology,35
382827,PHMG : Bellingham Center for Senior Health,C19-PHMG : Bellingham Center for Senior Health,46
374312,PHMG : Bellingham Gastroenterology,C19-PHMG : Bellingham Gastroenterology,38
382828,PHMG : Bellingham Orthopedics,C19-PHMG : Bellingham Orthopedics,33
380827,PHMG : Bellingham Primary Care,C19-PHMG : Bellingham Primary Care,34
344291,PHMG : Coast Fork Center - Family Medicine,C19-PHMG : Coast Fork Center - Family Medicine,46
334815,PHMG : Cottage Grove - Family Medicine,C19-PHMG : Cottage Grove - Family Medicine,42
423771,PHMG : Cottage Grove - Pediatrics,C19-PHMG : Cottage Grove - Pediatrics,37
138691,PHMG : Fisher's Landing-Family Medicine,C19-PHMG : Fisher's Landing-Family Medicine,43
138674,PHMG : Lakefront - Family Medicine,C19-PHMG : Lakefront - Family Medicine,38
138701,PHMG : Peace Harbor - Cardiology,C19-PHMG : Peace Harbor - Cardiology,36
138693,PHMG : Physician's Pavilion - Cardiology,C19-PHMG : Physician's Pavilion - Cardiology,44
418842,PHMG : Physician's Pavilion - Physical Medicine,C19-PHMG : Physician's Pavilion - Physical Medicine,51
418841,PHMG : Physician's Pavilion - Pulmonary,C19-PHMG : Physician's Pavilion - Pulmonary,43
138702,PHMG : Riverbend - Cardiology,C19-PHMG : Riverbend - Cardiology,33
423772,PHMG : Riverbend - General Surgery,C19-PHMG : Riverbend - General Surgery,38
423773,PHMG : Riverbend - Neurology,C19-PHMG : Riverbend - Neurology,32
334814,PHMG : Riverbend - Pediatrics,C19-PHMG : Riverbend - Pediatrics,33
138680,PHMG : St. John - Dermatology,C19-PHMG : St. John - Dermatology,33
138684,PHMG : St. John - Family Medicine/OB,C19-PHMG : St. John - Family Medicine/OB,40
155903,PHMG : St. John - Internal Medicine,C19-PHMG : St. John - Internal Medicine,39
181831,PHMG : St. John - Musculoskeletal Clinic,C19-PHMG : St. John - Musculoskeletal Clinic,44
340609,PHMG : St. John - Nephrology,C19-PHMG : St. John - Nephrology,32
302684,PHMG : TS-Ketchikan Medical Center-Telescribe,C19-PHMG : TS-Ketchikan Medical Center-Telescribe,49
334812,PHMG : University District - Endocrinology,C19-PHMG : University District - Endocrinology,46
588055,PHMG : University District - ENT,C19-PHMG : University District - ENT,36
334810,PHMG : University District - Family Medicine,C19-PHMG : University District - Family Medicine,48
334811,PHMG : University District - Internal Medicine,C19-PHMG : University District - Internal Medicine,50
334813,PHMG : University District - Pediatrics,C19-PHMG : University District - Pediatrics,43
517727,PHMM : East Meadow Family Medicine,C19-PHMM : East Meadow Family Medicine,38
467952,PHMM : Garden City Urology,C19-PHMM : Garden City Urology,30
503105,PHMM : Howard Beach Urgent Care,C19-PHMM : Howard Beach Urgent Care,35
524402,PHMM : Island Medical Group - Bethpage,C19-PHMM : Island Medical Group - Bethpage,42
813870,PHMM : Lake Success ENT,C19-PHMM : Lake Success ENT,27
535295,PHMM : Lake Success OB/GYN,C19-PHMM : Lake Success OB/GYN,30
467850,PHMM : Lake Success Pediatrics,C19-PHMM : Lake Success Pediatrics,34
467953,PHMM : Lake Success Primary Care,C19-PHMM : Lake Success Primary Care,36
467951,PHMM : Lake Success Urology,C19-PHMM : Lake Success Urology,31
668090,PHMM : North Shore Internal Medicine,C19-PHMM : North Shore Internal Medicine,40
829162,PHMM : Personal Pediatrics - Miller Place,C19-PHMM : Personal Pediatrics - Miller Place,45
686220,PHMM : Plainview Primary Care,C19-PHMM : Plainview Primary Care,33
813871,PHMM : Smithtown ENT,C19-PHMM : Smithtown ENT,24
23628,PHOA : Paoli Hema Jennifer Armstrong,C19-PHOA : Paoli Hema Jennifer Armstrong,40
107747,PHP : ProHealth Physicians (Main) : CT Sinus Farmington,C19-PHP : ProHealth Physicians (Main) : CT Sinus Farmington,59
107749,PHP : ProHealth Physicians (Main) : CT Sinus Manchester,C19-PHP : ProHealth Physicians (Main) : CT Sinus Manchester,59
129447,PHP : ProHealth Physicians (Main) : ENT - Bristol,C19-PHP : ProHealth Physicians (Main) : ENT - Bristol,53
704336,PHP : ProHealth Physicians (Main) : ENT - Enfield,C19-PHP : ProHealth Physicians (Main) : ENT - Enfield,53
704337,PHP : ProHealth Physicians (Main) : ENT - Glastonbury,C19-PHP : ProHealth Physicians (Main) : ENT - Glastonbury,57
166340,PHP : ProHealth Physicians (Main) : ENT-Bloomfield,C19-PHP : ProHealth Physicians (Main) : ENT-Bloomfield,54
166339,PHP : ProHealth Physicians (Main) : ENT-Enfield,C19-PHP : ProHealth Physicians (Main) : ENT-Enfield,51
107755,PHP : ProHealth Physicians (Main) : Marlborough Family Practice,C19-PHP : ProHealth Physicians (Main) : Marlborough Family Practice,67
133830,PHP : ProHealth Physicians (Main) : Meriden,C19-PHP : ProHealth Physicians (Main) : Meriden,47
107750,PHP : ProHealth Physicians (Main) : PHP Farmington,C19-PHP : ProHealth Physicians (Main) : PHP Farmington,54
107759,PHP : ProHealth Physicians (Main) : Ridgefield Family Medical Associates,C19-PHP : ProHealth Physicians (Main) : Ridgefield Family Medical Associates,76
157717,PHP : ProHealth Physicians (Main) : Somerset Internal Medicine,C19-PHP : ProHealth Physicians (Main) : Somerset Internal Medicine,66
107754,PHP : ProHealth Physicians (Main) : Village Square Internal Medicine,C19-PHP : ProHealth Physicians (Main) : Village Square Internal Medicine,72
130420,PHP : ProHealth Physicians (Main) : Wallingford Family Practice,C19-PHP : ProHealth Physicians (Main) : Wallingford Family Practice,67
407288,PHP : ProHealth Physicians (Main) : West Hartford,C19-PHP : ProHealth Physicians (Main) : West Hartford,53
452017,PHP : ProHealth Physicians Guilford,C19-PHP : ProHealth Physicians Guilford,39
171886,PHS : Acute Psychiatry Service,C19-PHS : Acute Psychiatry Service,34
16661,PHS : Brigham and Women UC,C19-PHS : Brigham and Women UC,30
813868,PHS : Brigham and Women's Faulkner Hematology/Oncology,C19-PHS : Brigham and Women's Faulkner Hematology/Oncology,58
717896,PHS : Brigham and Women's Faulkner Hospital - Interventional Nephrology,C19-PHS : Brigham and Women's Faulkner Hospital - Interventional Nephrology,75
505761,PHS : Brigham and Women's GI Surgery (MAIN) : Brigham and Women's Faulkner Hospital - GI Surgery,C19-PHS : Brigham and Women's GI Surgery (MAIN) : Brigham and Women's Faulkner Hospital - GI Surgery,100
340460,PHS : Brigham and Women's GI Surgery (MAIN) : Brigham and Women's Hospital GI Surgery,C19-PHS : Brigham and Women's GI Surgery (MAIN) : Brigham and Women's Hospital GI Surgery,89
813867,PHS : Brigham and Women's Hematology/Oncology,C19-PHS : Brigham and Women's Hematology/Oncology,49
107827,PHS : Brigham and Women's Hospital Advanced Primary Care,C19-PHS : Brigham and Women's Hospital Advanced Primary Care,60
105312,PHS : Brigham and Women's Hospital Dept of Dermatology (MAIN) : Brigham Dermatology Associates,C19-PHS : Brigham and Women's Hospital Dept of Dermatology (MAIN) : Brigham Dermatology Associates,98
634736,PHS : Brigham and Women's Hospital Dept of Dermatology (MAIN) : BWH Westwood,C19-PHS : Brigham and Women's Hospital Dept of Dermatology (MAIN) : BWH Westwood,80
426361,PHS : Brigham and Women's Hospital Otolaryngology (MAIN) : Brigham and Women's Hospital,C19-PHS : Brigham and Women's Hospital Otolaryngology (MAIN) : Brigham and Women's Hospital,91
426362,PHS : Brigham and Women's Hospital Otolaryngology (MAIN) : Faulkner Hospital ENT,C19-PHS : Brigham and Women's Hospital Otolaryngology (MAIN) : Faulkner Hospital ENT,84
708614,PHS : Brigham and Women's Hospital Otolaryngology (MAIN) : Foxboro Otolaryngology,C19-PHS : Brigham and Women's Hospital Otolaryngology (MAIN) : Foxboro Otolaryngology,85
